Dataset,"#TrainingRelease",%Training,%DefectiveInTraining,%DefectiveInTesting,Classifier,Sampling,FeatureSelection,TP,FP,TN,FN,FPRate,TNRate,FNRate,Precision,Recall,ROCArea,Kappa
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,noSampling,No,27.0,89.0,552.0,46.0,0.13884555382215288,0.8611544461778471,0.6301369863013698,0.23275862068965517,0.3698630136986301,0.6714252131729105,0.18320481315142784
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,noSampling,Yes,24.0,78.0,563.0,49.0,0.12168486739469579,0.8783151326053042,0.6712328767123288,0.23529411764705882,0.3287671232876712,0.6179556771311948,0.17608897126969392
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,underSampling,No,47.0,272.0,369.0,26.0,0.4243369734789392,0.5756630265210608,0.3561643835616438,0.14733542319749215,0.6438356164383562,0.6447866133823436,0.08804443796771745
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,underSampling,Yes,34.0,191.0,450.0,39.0,0.29797191887675506,0.7020280811232449,0.5342465753424658,0.1511111111111111,0.4657534246575342,0.623148761566901,0.08727115083202731
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,overSampling,No,38.0,121.0,520.0,35.0,0.18876755070202808,0.8112324492979719,0.4794520547945205,0.2389937106918239,0.5205479452054794,0.7422798281794285,0.21799570327309492
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,overSampling,Yes,34.0,191.0,450.0,39.0,0.29797191887675506,0.7020280811232449,0.5342465753424658,0.1511111111111111,0.4657534246575342,0.6157758639112688,0.08727115083202731
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,smote,No,33.0,139.0,502.0,40.0,0.21684867394695787,0.7831513260530422,0.547945205479452,0.19186046511627908,0.4520547945205479,0.6680272690359669,0.14692493558851416
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,NaiveBayes,smote,Yes,31.0,137.0,504.0,42.0,0.21372854914196568,0.7862714508580343,0.5753424657534246,0.18452380952380953,0.4246575342465753,0.6213643066270595,0.13378878451465978
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,noSampling,No,27.0,56.0,585.0,46.0,0.0873634945397816,0.9126365054602185,0.6301369863013698,0.3253012048192771,0.3698630136986301,0.8639219541384395,0.2663348981524388
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,noSampling,Yes,10.0,19.0,622.0,63.0,0.029641185647425898,0.9703588143525741,0.863013698630137,0.3448275862068966,0.136986301369863,0.593347295535657,0.14645595824707658
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,underSampling,No,70.0,458.0,183.0,3.0,0.7145085803432137,0.28549141965678626,0.0410958904109589,0.13257575757575757,0.958904109589041,0.7818690829824974,0.06497247362410735
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,underSampling,Yes,44.0,283.0,358.0,29.0,0.4414976599063963,0.5585023400936038,0.3972602739726027,0.1345565749235474,0.6027397260273972,0.6034235889983545,0.0634412128244583
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,overSampling,No,55.0,136.0,505.0,18.0,0.2121684867394696,0.7878315132605305,0.2465753424657534,0.2879581151832461,0.7534246575342466,0.821394225632039,0.31538509432787487
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,overSampling,Yes,10.0,48.0,593.0,63.0,0.0748829953198128,0.9251170046801872,0.863013698630137,0.1724137931034483,0.136986301369863,0.5479986322740581,0.06832341946253484
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,smote,No,32.0,63.0,578.0,41.0,0.09828393135725429,0.9017160686427457,0.5616438356164384,0.3368421052631579,0.4383561643835616,0.8479259718333939,0.30001319733790816
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,RandomForest,smote,Yes,13.0,38.0,603.0,60.0,0.059282371294851796,0.9407176287051482,0.821917808219178,0.2549019607843137,0.1780821917808219,0.5940738999422991,0.13710691823899385
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,noSampling,No,29.0,19.0,622.0,44.0,0.029641185647425898,0.9703588143525741,0.6027397260273972,0.6041666666666666,0.3972602739726027,0.6823990767849892,0.43337616204368523
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,noSampling,Yes,13.0,51.0,590.0,60.0,0.07956318252730109,0.9204368174726989,0.821917808219178,0.203125,0.1780821917808219,0.5376872609150941,0.10421140674096342
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,underSampling,No,64.0,405.0,236.0,9.0,0.6318252730109204,0.36817472698907955,0.1232876712328767,0.13646055437100213,0.8767123287671232,0.6204881071955207,0.07195288119203555
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,underSampling,Yes,41.0,249.0,392.0,32.0,0.38845553822152884,0.6115444617784711,0.4383561643835616,0.1413793103448276,0.5616438356164384,0.5943730899920928,0.07474566735226564
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,overSampling,No,31.0,36.0,605.0,42.0,0.056162246489859596,0.9438377535101404,0.5753424657534246,0.4626865671641791,0.4246575342465753,0.7260487679781163,0.38242143316551724
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,overSampling,Yes,21.0,101.0,540.0,52.0,0.15756630265210608,0.8424336973478939,0.7123287671232876,0.1721311475409836,0.2876712328767123,0.5423567627636612,0.10028167158081994
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,smote,No,29.0,19.0,622.0,44.0,0.029641185647425898,0.9703588143525741,0.6027397260273972,0.6041666666666666,0.3972602739726027,0.6823990767849892,0.43337616204368523
SYNCOPE,6,16.08856434021439,5.295315682281059,10.224089635854341,IBk,smote,Yes,14.0,56.0,585.0,59.0,0.0873634945397816,0.9126365054602185,0.8082191780821918,0.2,0.1917808219178082,0.5420362019960251,0.10635380161511523
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,noSampling,No,18.0,23.0,622.0,65.0,0.03565891472868217,0.9643410852713178,0.7831325301204819,0.43902439024390244,0.21686746987951808,0.7691790417483889,0.2324539333381257
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,noSampling,Yes,4.0,9.0,636.0,79.0,0.013953488372093023,0.986046511627907,0.9518072289156626,0.3076923076923077,0.04819277108433735,0.6084991127299897,0.054126679462572026
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,underSampling,No,26.0,49.0,596.0,57.0,0.07596899224806201,0.924031007751938,0.6867469879518072,0.3466666666666667,0.3132530120481928,0.7491173998318856,0.2476845984362507
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,underSampling,Yes,21.0,69.0,576.0,62.0,0.10697674418604651,0.8930232558139535,0.7469879518072289,0.23333333333333334,0.25301204819277107,0.6092462874754834,0.14085978883643827
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,overSampling,No,41.0,64.0,581.0,42.0,0.09922480620155039,0.9007751937984496,0.5060240963855421,0.3904761904761905,0.4939759036144578,0.8060801344914542,0.35388582815613634
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,overSampling,Yes,20.0,66.0,579.0,63.0,0.10232558139534884,0.8976744186046511,0.7590361445783133,0.23255813953488372,0.24096385542168675,0.6084150555711217,0.13648902129537643
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,smote,No,24.0,40.0,605.0,59.0,0.06201550387596899,0.937984496124031,0.7108433734939759,0.375,0.2891566265060241,0.7638087232651536,0.252303095692589
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,NaiveBayes,smote,Yes,19.0,65.0,580.0,64.0,0.10077519379844961,0.8992248062015504,0.7710843373493976,0.2261904761904762,0.2289156626506024,0.622163070888204,0.12747138397502597
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,noSampling,No,36.0,19.0,626.0,47.0,0.02945736434108527,0.9705426356589147,0.5662650602409639,0.6545454545454545,0.43373493975903615,0.8356402353600448,0.47393084722009327
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,noSampling,Yes,0.0,3.0,642.0,83.0,0.004651162790697674,0.9953488372093023,1.0,0.0,0.0,0.5979265900812553,-0.008018032522943586
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,underSampling,No,67.0,304.0,341.0,16.0,0.47131782945736433,0.5286821705426357,0.1927710843373494,0.18059299191374664,0.8072289156626506,0.7741664331745587,0.13373939299286794
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,underSampling,Yes,27.0,110.0,535.0,56.0,0.17054263565891473,0.8294573643410853,0.6746987951807228,0.19708029197080293,0.3253012048192771,0.5992528252545064,0.12058100103334357
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,overSampling,No,52.0,85.0,560.0,31.0,0.13178294573643412,0.8682170542635659,0.37349397590361444,0.3795620437956204,0.6265060240963856,0.8035864387783693,0.3854662416859509
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,overSampling,Yes,6.0,16.0,629.0,77.0,0.024806201550387597,0.9751937984496124,0.927710843373494,0.2727272727272727,0.07228915662650602,0.47783692911179604,0.06984667802385051
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,smote,No,41.0,23.0,622.0,42.0,0.03565891472868217,0.9643410852713178,0.5060240963855421,0.640625,0.4939759036144578,0.8229009059493789,0.5090878911112956
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,RandomForest,smote,Yes,1.0,3.0,642.0,82.0,0.004651162790697674,0.9953488372093023,0.9879518072289156,0.25,0.012048192771084338,0.57956477071075,0.012637222364053801
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,noSampling,No,44.0,35.0,610.0,39.0,0.05426356589147287,0.9457364341085271,0.46987951807228917,0.5569620253164557,0.5301204819277109,0.7375642103296909,0.48606208620327795
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,noSampling,Yes,8.0,22.0,623.0,75.0,0.034108527131782945,0.9658914728682171,0.9036144578313253,0.26666666666666666,0.0963855421686747,0.4513495843840478,0.08627917809637176
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,underSampling,No,65.0,327.0,318.0,18.0,0.5069767441860465,0.4930232558139535,0.21686746987951808,0.16581632653061223,0.7831325301204819,0.6340338096572335,0.10532615200478758
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,underSampling,Yes,24.0,102.0,543.0,59.0,0.15813953488372093,0.8418604651162791,0.7108433734939759,0.19047619047619047,0.2891566265060241,0.5318763425796208,0.10689140174952008
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,overSampling,No,46.0,47.0,598.0,37.0,0.07286821705426356,0.9271317829457364,0.4457831325301205,0.4946236559139785,0.5542168674698795,0.7513215653310918,0.45734315378471885
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,overSampling,Yes,10.0,34.0,611.0,73.0,0.05271317829457364,0.9472868217054263,0.8795180722891566,0.22727272727272727,0.12048192771084337,0.4656859998132063,0.08521232619316
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,smote,No,44.0,36.0,609.0,39.0,0.05581395348837209,0.9441860465116279,0.46987951807228917,0.55,0.5301204819277109,0.7367890165312413,0.48189478478706455
SYNCOPE,7,19.430791555493144,6.1430980486629725,11.401098901098901,IBk,smote,Yes,10.0,30.0,615.0,73.0,0.046511627906976744,0.9534883720930233,0.8795180722891566,0.25,0.12048192771084337,0.46442514243018584,0.09553218180063656
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,noSampling,No,16.0,11.0,616.0,92.0,0.017543859649122806,0.9824561403508771,0.8518518518518519,0.5925925925925926,0.14814814814814814,0.8642049146435111,0.18939320934117124
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,noSampling,Yes,0.0,1.0,626.0,108.0,0.001594896331738437,0.9984051036682615,1.0,0.0,0.0,0.5455357670269951,-0.002703413058986943
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,underSampling,No,18.0,19.0,608.0,90.0,0.030303030303030304,0.9696969696969697,0.8333333333333334,0.4864864864864865,0.16666666666666666,0.8294568491936913,0.1873345302942702
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,underSampling,Yes,0.0,5.0,622.0,108.0,0.007974481658692184,0.9920255183413078,1.0,0.0,0.0,0.5455209994683679,-0.013174748398901962
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,overSampling,No,42.0,34.0,593.0,66.0,0.05422647527910686,0.9457735247208932,0.6111111111111112,0.5526315789473685,0.3888888888888889,0.89565243074015,0.38143809331448164
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,overSampling,Yes,0.0,5.0,622.0,108.0,0.007974481658692184,0.9920255183413078,1.0,0.0,0.0,0.5455726859235631,-0.013174748398901962
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,smote,No,21.0,15.0,612.0,87.0,0.023923444976076555,0.9760765550239234,0.8055555555555556,0.5833333333333334,0.19444444444444445,0.855632346860417,0.2354992657856092
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,NaiveBayes,smote,Yes,0.0,1.0,626.0,108.0,0.001594896331738437,0.9984051036682615,1.0,0.0,0.0,0.5134901648059543,-0.002703413058986943
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,noSampling,No,66.0,5.0,622.0,42.0,0.007974481658692184,0.9920255183413078,0.3888888888888889,0.9295774647887324,0.6111111111111112,0.9425394293815347,0.70278501922928
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,noSampling,Yes,0.0,0.0,627.0,108.0,0.0,1.0,1.0,0.0,0.0,0.5072361037273317,0.0
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,underSampling,No,98.0,214.0,413.0,10.0,0.3413078149920255,0.6586921850079744,0.09259259259259259,0.3141025641025641,0.9074074074074074,0.8986650127001005,0.3177184345318016
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,underSampling,Yes,14.0,32.0,595.0,94.0,0.051036682615629984,0.94896331738437,0.8703703703703703,0.30434782608695654,0.12962962962962962,0.5280288262744403,0.10308559474693506
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,overSampling,No,85.0,35.0,592.0,23.0,0.05582137161084529,0.9441786283891547,0.21296296296296297,0.7083333333333334,0.7870370370370371,0.9193100596609368,0.6990681914443032
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,overSampling,Yes,3.0,3.0,624.0,105.0,0.004784688995215311,0.9952153110047847,0.9722222222222222,0.5,0.027777777777777776,0.4847672632760352,0.03774819986908147
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,smote,No,69.0,6.0,621.0,39.0,0.009569377990430622,0.9904306220095693,0.3611111111111111,0.92,0.6388888888888888,0.9471469076732235,0.7204260174971474
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,RandomForest,smote,Yes,0.0,0.0,627.0,108.0,0.0,1.0,1.0,0.0,0.0,0.4826555023923445,0.0
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,noSampling,No,83.0,11.0,616.0,25.0,0.017543859649122806,0.9824561403508771,0.23148148148148148,0.8829787234042553,0.7685185185185185,0.8754873294346979,0.7935489911520995
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,noSampling,Yes,1.0,2.0,625.0,107.0,0.003189792663476874,0.9968102073365231,0.9907407407407407,0.3333333333333333,0.009259259259259259,0.46040079154114244,0.01015604729604562
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,underSampling,No,94.0,254.0,373.0,14.0,0.405103668261563,0.594896331738437,0.12962962962962962,0.27011494252873564,0.8703703703703703,0.7329877724614566,0.24236130342472081
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,underSampling,Yes,12.0,26.0,601.0,96.0,0.04146730462519936,0.9585326953748007,0.8888888888888888,0.3157894736842105,0.1111111111111111,0.5239751314312718,0.09517466852333957
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,overSampling,No,84.0,20.0,607.0,24.0,0.03189792663476874,0.9681020733652312,0.2222222222222222,0.8076923076923077,0.7777777777777778,0.8714631697087838,0.7574912264914966
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,overSampling,Yes,3.0,4.0,623.0,105.0,0.006379585326953748,0.9936204146730463,0.9722222222222222,0.42857142857142855,0.027777777777777776,0.47543416622363993,0.03491019478876814
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,smote,No,83.0,12.0,615.0,25.0,0.019138755980861243,0.9808612440191388,0.23148148148148148,0.8736842105263158,0.7685185185185185,0.8746898812688286,0.7886700081594591
SYNCOPE,8,22.838552637738147,6.927649108423857,14.69387755102041,IBk,smote,Yes,1.0,3.0,624.0,107.0,0.004784688995215311,0.9952153110047847,0.9907407407407407,0.25,0.009259259259259259,0.45895357079567606,0.007439599292869608
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,noSampling,No,17.0,12.0,621.0,85.0,0.018957345971563982,0.981042654028436,0.8333333333333334,0.5862068965517241,0.16666666666666666,0.9082489235820711,0.21106795471898576
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,noSampling,Yes,0.0,0.0,633.0,102.0,0.0,1.0,1.0,0.0,0.0,0.5351191029334325,0.0
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,underSampling,No,46.0,52.0,581.0,56.0,0.08214849921011058,0.9178515007898894,0.5490196078431373,0.46938775510204084,0.45098039215686275,0.8789765511259796,0.37500000000000017
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,underSampling,Yes,2.0,8.0,625.0,100.0,0.01263823064770932,0.9873617693522907,0.9803921568627451,0.2,0.0196078431372549,0.5351500789889415,0.01121076233183894
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,overSampling,No,52.0,36.0,597.0,50.0,0.05687203791469194,0.943127962085308,0.49019607843137253,0.5909090909090909,0.5098039215686274,0.9370411671777715,0.4805995168367599
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,overSampling,Yes,2.0,8.0,625.0,100.0,0.01263823064770932,0.9873617693522907,0.9803921568627451,0.2,0.0196078431372549,0.5350958708918007,0.01121076233183894
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,smote,No,26.0,26.0,607.0,76.0,0.04107424960505529,0.9589257503949447,0.7450980392156863,0.5,0.2549019607843137,0.9135148530186166,0.2691700298297949
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,NaiveBayes,smote,Yes,2.0,8.0,625.0,100.0,0.01263823064770932,0.9873617693522907,0.9803921568627451,0.2,0.0196078431372549,0.49121828826317254,0.01121076233183894
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,noSampling,No,92.0,4.0,629.0,10.0,0.00631911532385466,0.9936808846761453,0.09803921568627451,0.9583333333333334,0.9019607843137255,0.9975219155592727,0.9182983183269018
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,noSampling,Yes,1.0,1.0,632.0,101.0,0.001579778830963665,0.9984202211690363,0.9901960784313726,0.5,0.00980392156862745,0.5011925781371,0.013967803030303401
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,underSampling,No,101.0,260.0,373.0,1.0,0.4107424960505529,0.5892575039494471,0.00980392156862745,0.27977839335180055,0.9901960784313726,0.9794318991419633,0.2806034628235849
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,underSampling,Yes,9.0,10.0,623.0,93.0,0.01579778830963665,0.9842022116903634,0.9117647058823529,0.47368421052631576,0.08823529411764706,0.5370783384443825,0.10997072620181302
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,overSampling,No,100.0,22.0,611.0,2.0,0.03475513428120063,0.9652448657187994,0.0196078431372549,0.819672131147541,0.9803921568627451,0.995462007867918,0.8737764039155077
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,overSampling,Yes,2.0,5.0,628.0,100.0,0.007898894154818325,0.9921011058451816,0.9803921568627451,0.2857142857142857,0.0196078431372549,0.47504104327354957,0.019215372297838065
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,smote,No,94.0,3.0,630.0,8.0,0.004739336492890996,0.995260663507109,0.0784313725490196,0.9690721649484536,0.9215686274509803,0.9969333705046,0.9360753338551674
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,RandomForest,smote,Yes,2.0,2.0,631.0,100.0,0.00315955766192733,0.9968404423380727,0.9803921568627451,0.5,0.0196078431372549,0.48180156738840874,0.027550782162035922
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,noSampling,No,101.0,7.0,626.0,1.0,0.011058451816745656,0.9889415481832543,0.00980392156862745,0.9351851851851852,0.9901960784313726,0.9895688133073135,0.9555616015961549
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,noSampling,Yes,2.0,3.0,630.0,100.0,0.004739336492890996,0.995260663507109,0.9803921568627451,0.4,0.0196078431372549,0.47943189914196327,0.024734299516908125
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,underSampling,No,102.0,205.0,428.0,0.0,0.32385466034755134,0.6761453396524486,0.0,0.3322475570032573,1.0,0.834913112164297,0.3668771823671041
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,underSampling,Yes,9.0,10.0,623.0,93.0,0.01579778830963665,0.9842022116903634,0.9117647058823529,0.47368421052631576,0.08823529411764706,0.5370241303472416,0.10997072620181302
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,overSampling,No,101.0,17.0,616.0,1.0,0.026856240126382307,0.9731437598736177,0.00980392156862745,0.8559322033898306,0.9901960784313726,0.9858826627017315,0.9038713052576512
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,overSampling,Yes,3.0,5.0,628.0,99.0,0.007898894154818325,0.9921011058451816,0.9705882352941176,0.375,0.029411764705882353,0.4863395595204907,0.03506778762402506
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,smote,No,101.0,7.0,626.0,1.0,0.011058451816745656,0.9889415481832543,0.00980392156862745,0.9351851851851852,0.9901960784313726,0.9895688133073135,0.9555616015961549
SYNCOPE,9,26.279080653466274,7.944424652654079,13.877551020408163,IBk,smote,Yes,2.0,3.0,630.0,100.0,0.004739336492890996,0.995260663507109,0.9803921568627451,0.4,0.0196078431372549,0.47943189914196327,0.024734299516908125
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,noSampling,No,22.0,21.0,637.0,56.0,0.031914893617021274,0.9680851063829787,0.717948717948718,0.5116279069767442,0.28205128205128205,0.9056192034915439,0.31179870792247516
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,noSampling,Yes,2.0,4.0,654.0,76.0,0.0060790273556231,0.993920972644377,0.9743589743589743,0.3333333333333333,0.02564102564102564,0.5575754033200842,0.03297858362895801
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,underSampling,No,61.0,117.0,541.0,17.0,0.1778115501519757,0.8221884498480243,0.21794871794871795,0.34269662921348315,0.782051282051282,0.8825987841945289,0.3860863502813606
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,underSampling,Yes,5.0,31.0,627.0,73.0,0.04711246200607903,0.952887537993921,0.9358974358974359,0.1388888888888889,0.0641025641025641,0.5589587717247292,0.022276721847537536
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,overSampling,No,60.0,76.0,582.0,18.0,0.11550151975683891,0.8844984802431611,0.23076923076923078,0.4411764705882353,0.7692307692307693,0.9170076377523186,0.4923691007278705
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,overSampling,Yes,5.0,31.0,627.0,73.0,0.04711246200607903,0.952887537993921,0.9358974358974359,0.1388888888888889,0.0641025641025641,0.55760462941314,0.022276721847537536
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,smote,No,36.0,53.0,605.0,42.0,0.08054711246200608,0.9194528875379939,0.5384615384615384,0.4044943820224719,0.46153846153846156,0.9033103421401294,0.3586968485159776
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,NaiveBayes,smote,Yes,5.0,31.0,627.0,73.0,0.04711246200607903,0.952887537993921,0.9358974358974359,0.1388888888888889,0.0641025641025641,0.5579650845608293,0.022276721847537536
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,noSampling,No,68.0,34.0,624.0,10.0,0.05167173252279635,0.9483282674772037,0.1282051282051282,0.6666666666666666,0.8717948717948718,0.9599407684514067,0.7221879074874749
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,noSampling,Yes,1.0,4.0,654.0,77.0,0.0060790273556231,0.993920972644377,0.9871794871794872,0.2,0.01282051282051282,0.49929857376665887,0.011474431252901644
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,underSampling,No,78.0,233.0,425.0,0.0,0.3541033434650456,0.6458966565349544,0.0,0.2508038585209003,1.0,0.9705595822617099,0.27881978905579763
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,underSampling,Yes,12.0,46.0,612.0,66.0,0.06990881458966565,0.9300911854103343,0.8461538461538461,0.20689655172413793,0.15384615384615385,0.5217831813576495,0.09463140321588583
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,overSampling,No,68.0,41.0,617.0,10.0,0.06231003039513678,0.9376899696048632,0.1282051282051282,0.6238532110091743,0.8717948717948718,0.9565018315018315,0.6888284643697983
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,overSampling,Yes,3.0,28.0,630.0,75.0,0.0425531914893617,0.9574468085106383,0.9615384615384616,0.0967741935483871,0.038461538461538464,0.4337054789182449,-0.00557117843688664
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,smote,No,68.0,32.0,626.0,10.0,0.0486322188449848,0.9513677811550152,0.1282051282051282,0.68,0.8717948717948718,0.956073182137012,0.7321502842090671
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,RandomForest,smote,Yes,3.0,13.0,645.0,75.0,0.019756838905775075,0.9802431610942249,0.9615384615384616,0.1875,0.038461538461538464,0.49867508378146674,0.028790786948176637
