Version,File,NR,LOC,LOC_touched,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NAuth,ChgSetSize,MAX_ChgSetSize,AVG_ChgSetSize,AgeInWeeks,AgeWeighted,NFix,Bugged
7,common/src/main/java/org/apache/syncope/common/util/CollectionWrapper.java,4,99,101,100,61,25,99,61,25,3,62,31,16,5,4,0,no
7,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientCompositeErrorException.java,2,0,6,3,2,2,0,0,0,1,21,15,11,139,1,2,no
7,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientErrorHandler.java,3,7,19,13,7,4,7,6,2,2,41,20,14,139,1,2,no
7,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientException.java,1,-1,1,0,0,0,-1,0,-1,1,54,54,54,139,3,0,no
7,console/src/main/java/org/apache/syncope/console/SyncopeApplication.java,4,206,107,69,37,17,31,34,8,4,14,6,4,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,0,83,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/SyncopeSession.java,4,174,18,12,5,3,6,4,2,5,68,54,17,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java,2,14,27,20,20,10,13,14,7,3,78,54,39,68,3,0,yes
7,console/src/main/java/org/apache/syncope/console/commons/CloseOnESCBehavior.java,0,54,0,0,0,0,0,0,0,1,0,0,0,27,0,0,no
7,console/src/main/java/org/apache/syncope/console/commons/Constants.java,0,94,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/commons/DateFormatROModel.java,1,50,1,0,0,0,-1,0,-1,3,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java,3,98,150,41,40,14,-68,0,-23,4,79,54,26,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/JexlHelpUtil.java,2,55,63,59,55,30,55,55,28,1,11,6,6,3,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/MapChoiceRenderer.java,1,43,1,0,0,0,-1,0,-1,3,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java,1,180,1,0,0,0,-1,0,-1,4,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,1,116,11,8,8,8,5,5,5,2,18,18,18,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/commons/RoleUtils.java,1,36,36,36,36,36,36,36,36,1,18,18,18,4,4,0,no
7,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,0,66,0,0,0,0,0,0,0,2,0,0,0,45,0,0,yes
7,console/src/main/java/org/apache/syncope/console/commons/SearchCondWrapper.java,1,114,1,0,0,0,-1,0,-1,3,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java,1,40,6,3,3,3,0,0,0,1,18,18,18,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,1,72,1,0,0,0,-1,0,-1,3,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/commons/SortableAttributableProviderComparator.java,2,1,2,1,1,1,0,1,0,3,55,54,28,100,2,1,yes
7,console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java,1,66,1,0,0,0,-1,0,-1,4,54,54,54,45,3,0,yes
7,console/src/main/java/org/apache/syncope/console/commons/StatusBean.java,1,63,10,7,7,7,4,4,4,1,20,20,20,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java,3,280,81,72,41,24,63,37,21,2,40,20,13,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java,2,102,3,1,1,1,-1,0,0,4,56,54,28,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,1,186,42,22,22,22,2,2,2,3,18,18,18,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/markup/html/list/AltListView.java,1,59,59,59,59,59,59,59,59,1,3,3,3,3,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/AbstractBasePage.java,0,75,0,0,0,0,0,0,0,1,0,0,0,17,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,1,141,23,9,9,9,-5,0,-5,5,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,0,50,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java,3,279,184,119,117,40,54,55,18,4,118,55,39,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java,1,35,2,1,1,1,0,0,0,2,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/BasePage.java,2,167,63,25,23,13,-13,0,-6,5,7,6,4,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/pages/Configuration.java,3,705,64,31,25,10,-2,0,-1,6,132,55,44,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/ConfigurationModalPage.java,1,133,8,5,5,5,2,2,2,4,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java,8,469,73,40,10,5,7,8,1,5,86,55,11,45,3,1,no
7,console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java,4,145,57,34,18,9,11,16,3,5,70,55,18,45,2,2,no
7,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,2,322,28,11,11,6,-6,0,-3,5,109,55,55,45,1,1,yes
7,console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java,4,102,37,26,12,7,15,10,4,3,102,55,26,45,3,1,no
7,console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java,0,41,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java,0,32,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/HomePage.java,0,33,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/InfoModalPage.java,3,43,83,63,44,21,43,44,14,2,9,6,3,4,4,0,no
7,console/src/main/java/org/apache/syncope/console/pages/Login.java,6,281,51,27,7,5,3,3,1,5,86,55,14,45,3,1,no
7,console/src/main/java/org/apache/syncope/console/pages/Logout.java,0,48,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,3,109,9,4,2,1,-1,0,0,4,80,55,27,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java,3,279,21,9,7,3,-3,2,-1,6,114,55,38,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java,2,70,6,3,3,2,0,1,0,4,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,2,227,12,6,6,3,0,1,0,6,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java,1,46,5,3,3,3,1,1,1,2,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java,2,73,8,5,5,3,2,3,1,4,77,54,39,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,4,650,156,82,43,21,8,22,2,7,137,55,34,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java,2,366,32,15,11,8,-2,1,-1,5,60,55,30,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/pages/Reports.java,2,530,33,17,9,9,1,1,1,4,58,55,29,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java,8,213,38,25,11,3,12,11,2,5,72,55,9,45,2,5,no
7,console/src/main/java/org/apache/syncope/console/pages/Resources.java,5,582,74,52,38,10,30,37,6,4,100,55,20,45,1,2,yes
7,console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java,0,3,0,0,0,0,0,0,0,3,0,0,0,53,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,4,175,37,16,13,4,-5,2,-1,6,121,55,30,45,1,2,yes
7,console/src/main/java/org/apache/syncope/console/pages/RoleSelectModalPage.java,2,-3,5,1,1,1,-3,0,-1,4,56,54,28,17,2,0,no
7,console/src/main/java/org/apache/syncope/console/pages/RoleTemplateModalPage.java,0,54,0,0,0,0,0,0,0,2,0,0,0,8,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/Roles.java,1,186,6,3,3,3,0,0,0,4,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java,1,59,1,0,0,0,-1,0,-1,4,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/Schema.java,3,855,12,5,4,2,-2,0,-1,5,110,55,37,45,1,1,yes
7,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,5,326,74,39,20,8,4,3,1,7,140,55,28,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/pages/StatusModalPage.java,2,144,29,11,11,6,-7,0,-3,5,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java,2,102,5,2,2,1,-1,0,0,4,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java,2,281,27,14,14,7,1,2,1,5,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/Tasks.java,2,208,9,4,2,2,-1,0,0,6,109,55,55,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/pages/Todo.java,3,483,9,4,2,1,-1,0,0,5,118,55,39,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java,6,211,40,21,10,4,2,2,0,5,106,55,18,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/pages/UserOwnerSelectModalPage.java,0,86,0,0,0,0,0,0,0,3,0,0,0,17,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/UserRequestModalPage.java,0,135,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java,2,64,4,3,2,2,2,2,1,3,70,54,35,45,2,0,no
7,console/src/main/java/org/apache/syncope/console/pages/Users.java,2,166,47,25,19,13,3,4,2,5,60,55,30,45,0,2,yes
7,console/src/main/java/org/apache/syncope/console/pages/ViewUserModalPage.java,1,49,49,49,49,49,49,49,49,1,9,9,9,2,2,0,no
7,console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java,2,130,38,19,14,10,0,5,0,4,57,55,29,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java,1,42,5,1,1,1,-3,0,-3,3,6,6,6,45,1,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java,1,406,1,0,0,0,-1,0,-1,3,54,54,54,9,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java,3,1,18,9,8,3,0,1,0,4,129,55,43,68,1,1,yes
7,console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java,1,84,2,2,2,2,2,2,2,3,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java,6,282,32,23,13,4,14,10,2,5,87,54,15,45,3,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java,4,177,31,14,8,4,-3,2,-1,4,84,55,21,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/JQueryTabbedPanel.java,1,37,5,2,2,2,-1,0,-1,2,3,3,3,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java,2,63,109,71,65,36,33,33,17,3,73,55,37,81,4,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,2,274,24,13,13,7,2,3,1,6,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java,2,333,24,11,11,6,-2,0,-1,6,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,4,322,109,90,55,23,71,49,18,5,83,54,21,45,2,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,2,288,16,8,8,4,0,1,0,6,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java,5,302,36,16,6,3,-4,1,-1,5,124,55,25,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,2,250,6,5,5,3,4,5,2,5,70,54,35,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java,10,599,89,62,11,6,35,11,4,7,108,55,11,45,2,4,yes
7,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java,2,189,8,0,0,0,-8,0,-4,5,58,54,29,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java,2,150,122,100,98,50,78,77,39,4,22,18,11,45,4,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java,2,393,14,13,10,7,12,10,6,3,7,6,4,17,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java,2,4,18,9,6,5,0,3,0,3,62,55,31,67,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java,1,73,1,0,0,0,-1,0,-1,3,54,54,54,9,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java,2,158,69,36,33,18,3,2,2,3,109,55,55,9,1,1,yes
7,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java,1,193,1,0,0,0,-1,0,-1,5,54,54,54,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java,0,102,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java,2,90,22,9,8,5,-4,0,-2,4,62,55,31,45,1,1,yes
7,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,2,311,24,11,11,6,-2,0,-1,6,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java,1,306,1,0,0,0,-1,0,-1,3,54,54,54,9,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java,2,0,13,6,6,3,-1,0,0,3,109,55,55,17,1,1,yes
7,console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java,5,243,149,101,56,20,53,46,11,4,96,54,19,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,2,355,26,12,12,6,-2,0,-1,6,109,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java,1,126,19,19,19,19,19,19,19,4,6,6,6,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java,1,86,1,0,0,0,-1,0,-1,3,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java,3,196,13,7,5,2,1,2,0,2,78,55,26,9,3,2,yes
7,console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java,4,243,205,129,69,32,53,55,13,4,68,55,17,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java,2,42,6,3,3,2,0,1,0,3,27,24,14,9,3,1,no
7,console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java,2,45,9,4,4,2,-1,0,0,4,64,55,32,45,1,2,no
7,console/src/main/java/org/apache/syncope/console/rest/AuthRestClient.java,0,5,0,0,0,0,0,0,0,1,0,0,0,112,0,0,no
7,console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java,0,-2,0,0,0,0,0,0,0,2,0,0,0,146,0,0,no
7,console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java,1,75,6,5,5,5,4,4,4,3,23,23,23,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java,7,195,80,37,19,5,-6,4,-1,4,57,28,8,45,1,3,no
7,console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java,1,26,10,2,2,2,-6,0,-6,2,16,16,16,45,1,0,no
7,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,0,31,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java,1,87,25,18,18,18,11,11,11,3,8,8,8,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java,2,66,18,9,7,5,0,1,0,4,13,7,7,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java,3,113,42,21,15,7,0,14,0,3,22,11,7,45,3,1,yes
7,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,5,104,55,26,14,5,-3,8,-1,5,62,23,12,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java,1,86,10,7,7,7,4,4,4,3,14,14,14,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java,3,89,19,10,6,3,1,1,0,4,34,24,11,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,1,304,2,1,1,1,0,0,0,4,10,10,10,45,3,0,yes
7,console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java,4,167,92,39,26,10,-14,13,-3,5,46,16,12,45,3,0,yes
7,console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java,2,66,41,27,20,14,13,15,7,4,27,18,14,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java,4,121,40,13,5,3,-14,4,-3,5,56,24,14,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java,1,39,5,3,3,3,1,1,1,4,6,6,6,45,3,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java,0,48,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java,1,69,69,69,69,69,69,69,69,1,55,55,55,1,1,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java,1,54,54,54,54,54,54,54,54,1,55,55,55,1,1,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java,2,54,16,8,7,4,0,0,0,2,83,55,42,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java,0,1,0,0,0,0,0,0,0,1,0,0,0,67,0,0,yes
7,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java,0,54,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java,0,51,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java,1,41,2,0,0,0,-2,0,-2,2,18,18,18,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java,1,46,2,1,1,1,0,0,0,2,20,20,20,45,4,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java,2,315,71,45,30,23,19,15,10,1,75,55,38,45,2,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,1,93,2,0,0,0,-2,0,-2,4,5,5,5,45,3,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java,0,53,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,2,84,12,8,6,4,4,3,2,3,28,23,14,45,3,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java,0,51,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java,2,66,10,4,3,2,-2,0,-1,2,22,18,11,45,4,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java,0,64,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,0,88,0,0,0,0,0,0,0,3,0,0,0,45,0,0,yes
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java,0,47,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java,0,140,0,0,0,0,0,0,0,3,0,0,0,42,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java,0,89,0,0,0,0,0,0,0,4,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,0,208,0,0,0,0,0,0,0,5,0,0,0,45,0,0,yes
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,3,215,10,5,3,2,0,1,0,4,29,23,10,45,3,1,yes
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java,0,39,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java,0,169,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,2,53,227,140,138,70,53,138,27,1,5,4,3,2,2,2,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,0,204,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java,0,156,0,0,0,0,0,0,0,2,0,0,0,10,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java,0,36,0,0,0,0,0,0,0,2,0,0,0,10,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java,1,170,24,12,12,12,0,0,0,3,55,55,55,45,1,1,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,0,122,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRoleProvider.java,1,43,1,0,0,0,-1,0,-1,2,18,18,18,10,4,0,no
7,console/src/test/java/org/apache/syncope/console/AbstractTest.java,0,65,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/test/java/org/apache/syncope/console/AccessTestITCase.java,0,80,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,console/src/test/java/org/apache/syncope/console/ConfigurationTestITCase.java,4,188,40,19,13,5,-2,0,0,3,31,20,8,45,1,2,no
7,console/src/test/java/org/apache/syncope/console/ConnInstanceTestITCase.java,4,103,49,11,10,3,-27,0,-7,3,53,28,13,45,2,0,no
7,console/src/test/java/org/apache/syncope/console/EditProfileTestITCase.java,2,68,17,5,3,3,-7,0,-3,2,22,18,11,45,3,0,no
7,console/src/test/java/org/apache/syncope/console/ReportTestITCase.java,1,82,2,1,1,1,0,0,0,3,20,20,20,45,4,0,no
7,console/src/test/java/org/apache/syncope/console/ResourceTestITCase.java,2,114,18,9,5,5,0,0,0,3,23,20,12,45,2,1,no
7,console/src/test/java/org/apache/syncope/console/RoleTestITCase.java,2,181,38,19,15,10,0,0,0,3,23,20,12,45,1,1,no
7,console/src/test/java/org/apache/syncope/console/SchemaTestITCase.java,1,58,2,1,1,1,0,0,0,2,20,20,20,45,4,0,no
7,console/src/test/java/org/apache/syncope/console/TaskTestITCase.java,1,76,4,2,2,2,0,0,0,3,20,20,20,45,4,0,no
7,console/src/test/java/org/apache/syncope/console/UserTestITCase.java,2,102,10,5,3,3,0,0,0,3,24,20,12,45,2,0,no
7,core/src/main/java/org/apache/syncope/core/audit/AuditManager.java,0,67,0,0,0,0,0,0,0,2,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java,1,155,21,8,8,8,-5,0,-5,2,28,28,28,45,1,0,no
7,core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java,9,99,358,216,91,24,74,43,8,5,129,52,14,51,2,1,no
7,core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java,2,-20,75,27,26,14,-21,0,-10,3,22,16,11,18,3,0,no
7,core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java,0,112,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java,1,12,32,22,22,22,12,12,12,1,9,9,9,129,0,0,no
7,core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java,2,135,12,9,6,5,6,6,3,5,21,15,11,45,2,0,no
7,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,1,255,2,1,1,1,0,0,0,6,3,3,3,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java,0,87,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java,3,62,28,11,4,4,-6,2,-2,4,58,28,19,45,2,1,no
7,core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java,2,88,51,40,36,20,29,27,15,3,30,20,15,6,3,1,no
7,core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java,1,6,5,2,2,2,-1,0,-1,2,23,23,23,68,3,0,no
7,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,2,289,8,4,3,2,0,0,0,6,75,52,38,45,3,0,no
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java,0,99,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java,0,28,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java,1,238,6,3,3,3,0,0,0,3,15,15,15,45,3,0,yes
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java,0,165,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,2,135,7,3,2,2,-1,0,0,3,8,7,4,45,3,1,yes
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java,0,70,0,0,0,0,0,0,0,3,0,0,0,45,0,0,no
7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,1,72,6,3,3,3,0,0,0,2,15,15,15,45,3,0,no
